0.99120    0.71860
-0.55360    0.06840
-0.39300    0.17160
0.05300    2.02180
0.44920   -0.75520
-0.27460    0.81700
-0.23220    0.22320
0.59900    0.61060
-0.66760   -1.59800
0.67800    0.02100
0.28380    0.08200
-1.07520    0.12380
0.48500    0.08820
-0.71780    0.02680
0.27500   -0.00040
0.21500    0.14360
-0.66440    0.06960
-0.47780    0.01420
0.33100    0.04420
0.29480    0.14560
0.06440    0.06220
1.03720    0.05680
-0.77740    0.03580
0.09420    0.05940
-0.10180    0.04160
0.73740    0.19760
0.09640    0.90700
0.10920    2.39160
1.09280    0.21940
-0.45540   -0.79780
-0.43040   -1.30720
-0.16720    0.48340
-0.39260    0.07820
0.20780   -1.64040
0.57420    1.64800
0.32260    1.33180
0.51920    0.81560
-0.04340    0.24260
0.00480    0.48200
-0.75460   -1.06320
-0.12280    0.37680
0.13700    1.37580
0.50560    0.19240
-0.31220   -1.73580
-0.51600   -1.20800
0.51520    1.66420
0.17400    0.01520
-0.22920   -1.31920
0.03900    1.05000
-0.17520    1.27780
-0.45220   -0.44440
0.16120    0.31620
0.39300    1.21400
-0.62900   -0.79340
0.85400   -0.87420
-0.11420   -0.13620
-0.08160   -0.70560
0.01440   -0.10980
-0.09340    1.84060
0.20920   -0.49660
0.08680   -0.65200
-0.02360    1.64300
0.26740   -1.10500
0.05040   -0.54400
0.07560   -1.18780
0.24400   -0.31740
0.19400   -0.14460
1.75680    0.01140
-0.67060   -0.35560
-0.16620   -1.44700
-0.76400    0.10720
0.55700   -0.07720
-0.09900   -1.32480
0.04300    0.25020
0.98220    0.05520
-0.32440   -0.10500
0.02580   -0.03360
0.49640    0.12220
-0.14080   -0.23040
-0.12140   -0.52520
0.26340   -1.29020
-0.45220   -1.84640
0.07020   -2.22360
0.25080   -0.68320
-0.53180    0.63960
0.01820   -1.47480
-0.15920   -1.04000
0.02300   -0.82080
-0.08960   -1.73840
-0.27260   -0.66140
0.47060   -0.63480
-0.60460   -1.64160
0.22560   -0.93140
0.33620   -1.01500
-0.23720   -0.68640
-0.25120   -1.55080
-0.04620   -0.97040
0.06200   -0.44560
0.13040   -1.03420
0.05060   -1.16800
-0.48480    0.22940
-0.64600    0.00680
-0.76340   -1.62640
-0.32540    0.89620
0.16440    0.55580
-0.12200    0.74260
0.04700    0.12580
0.13920    0.54720
-0.23640   -0.89360
0.85400   -0.11240
0.28780   -1.19700
0.13940   -0.85560
0.45740   -1.29480
0.67660   -1.06660
0.94620   -0.16960
0.26020   -0.03320
0.33280   -0.32560
0.85900    0.22580
-0.15300   -0.53940
0.19640   -0.81060
-0.02380    0.48780
0.12060   -0.26420
0.51860   -0.51560
-0.00780   -1.14440
-0.23560    0.38600
0.00620    1.53300
-0.33100   -1.04640
0.50380    0.19240
0.04380    1.05780
-0.16920   -0.40120
0.67800    0.30920
0.22860   -0.25520
0.36820   -0.51780
0.82680   -0.28760
-0.05240   -1.15260
0.01040   -0.09960
0.49560   -1.63780
0.26240   -0.40200
-0.19120   -1.50760
0.10000   -0.00320
0.67440    0.15060
0.06680   -0.98200
0.86860    0.10840
-0.03940   -0.81640
-0.45560   -1.49440
