-0.26348   -0.26348
0.08139    0.08139
0.48592    0.48592
0.75392    0.75392
0.27181    0.27181
0.15781    0.15781
0.23215    0.23215
0.03850    0.03850
0.18244    0.18244
0.07781    0.07781
0.62096    0.62096
-0.06867   -0.06867
0.07180    0.07180
0.78178    0.78178
0.01191    0.01191
-0.28707   -0.28707
-0.11191   -0.11191
-0.05203   -0.05203
0.06925    0.06925
-0.26059   -0.26059
0.12613    0.12613
-0.29285   -0.29285
-0.16602   -0.16602
0.45702    0.45702
-0.45228   -0.45228
-0.68490   -0.68490
-0.05896   -0.05896
0.70178    0.70178
0.40627    0.40627
-0.17585   -0.17585
-0.27840   -0.27840
-0.22233   -0.22233
0.20417    0.20417
-0.50535   -0.50535
-0.15157   -0.15157
0.00728    0.00728
-0.15261   -0.15261
0.57136    0.57136
-0.50546   -0.50546
0.01584    0.01584
0.16845    0.16845
-0.34800   -0.34800
0.18059    0.18059
-0.46199   -0.46199
-0.36707   -0.36707
-0.10324   -0.10324
-0.38627   -0.38627
-0.09157   -0.09157
0.89497    0.89497
0.14706    0.14706
0.49910    0.49910
0.40303    0.40303
0.32603    0.32603
0.51876    0.51876
0.04555    0.04555
0.60177    0.60177
-0.80167   -0.80167
-0.04671   -0.04671
0.20810    0.20810
0.42893    0.42893
0.20660    0.20660
-0.11758   -0.11758
0.80155    0.80155
-1.20678   -1.20678
-0.08105   -0.08105
-0.16567   -0.16567
0.19539    0.19539
0.22209    0.22209
1.03070    1.03070

0.40927   -0.58477
-0.09503   -0.32383
0.11989   -0.31944
-0.22013   -0.36846
0.19597    0.07815
-0.03018    0.03607
-0.19828   -1.05613
0.35170    0.90815
0.24741   -0.18579
-0.01861   -0.50292
0.03549   -0.63114
-0.20568   -0.61044
0.23157   -0.49147
0.30048   -0.74189
-0.13203    0.27979
0.26186   -0.20047
0.12186   -0.39864
0.15538   -0.68131
0.27285    0.15978
0.15932   -0.64686
0.04983    0.19192
0.38742    0.34048
0.79958    0.60917
-0.08232    0.03688
0.15908    0.54396
0.42974   -0.50951
-0.03006   -0.54547
-0.12567    0.04567
-0.18255   -0.59333
-0.30430   -0.23747
0.10209    0.08220
-0.18232   -0.05769
-0.22961   -0.17955
0.15804   -0.36557
0.01804    0.93162
-0.08798   -0.01619
-0.15261    0.08278
0.33863    0.53749
-0.42685   -0.48037
0.43609    0.03711
0.29401    0.23770
0.02913    0.02162
0.43748    0.19018
-0.01780    0.32175
-0.15180   -0.22082
-0.05052    0.01549
-0.15411   -0.36326
-0.26418   -0.56720
0.12428    0.17666
-0.11862   -0.07457
-0.11434   -0.52570
-0.18880   -0.18406
-0.15377   -0.42731
0.14764   -0.37089
-0.11434    0.01260
-0.10313    0.22290
-0.14926    0.14359
0.20718    0.11515
0.08209    0.06694
0.11110    0.33285
-0.18533    1.02561
-0.16498   -0.23389
-0.06821    0.10463
-0.20209   -1.02584
-0.40245   -0.18348
0.57298    0.41540
-0.32002    0.03954
-0.22718    0.09920
0.03064    1.16874
0.25967   -0.43656
-0.15874    0.47228
-0.13423    0.12902
0.34626    0.35297
-0.38592   -0.92375
0.39193    0.01214
0.16406    0.04740
-0.62154    0.07156
0.28036    0.05099
-0.41494    0.01549
0.15897   -0.00023
0.12428    0.08301
-0.38407    0.04023
-0.27620    0.00821
0.19134    0.02555
0.17041    0.08417
0.03723    0.03596
0.59957    0.03283
-0.44939    0.02069
0.05445    0.03434
-0.05885    0.02405
0.42627    0.11423
0.05573    0.52431
0.06313    1.38251
0.63171    0.12683
-0.26325   -0.46118
-0.24880   -0.75565
-0.09665    0.27944
-0.22695    0.04520
0.12012   -0.94826
0.33193    0.95266
0.18648    0.76987
0.30013    0.47147
-0.02509    0.14024
0.00277    0.27863
-0.43621   -0.61460
-0.07099    0.21782
0.07920    0.79531
0.29227    0.11122
-0.18047   -1.00341
-0.29828   -0.69831
0.29782    0.96202
0.10058    0.00879
-0.13249   -0.76259
0.02254    0.60697
-0.10128    0.73866
-0.26140   -0.25689
0.09318    0.18279
0.22718    0.70178
-0.36361   -0.45864
0.49367   -0.50535
-0.06602   -0.07873
-0.04717   -0.40789
0.00832   -0.06347
-0.05399    1.06399
0.12093   -0.28707
0.05018   -0.37690
-0.01364    0.94977
0.15458   -0.63877
0.02913   -0.31447
0.04370   -0.68663
0.14105   -0.18348
0.11215   -0.08359
1.01555    0.00659
-0.38765   -0.20556
-0.09607   -0.83646
-0.44164    0.06197
0.32198   -0.04463
-0.05723   -0.76582
0.02486    0.14463
0.56778    0.03191
-0.18753   -0.06070
0.01491   -0.01942
0.28695    0.07064
-0.08139   -0.13319
-0.07018   -0.30360
0.15226   -0.74582
-0.26140   -1.06735
0.04058   -1.28539
0.14498   -0.39494
-0.30742    0.36973
0.01052   -0.85254
-0.09203   -0.60119
0.01330   -0.47448
-0.05179   -1.00491
-0.15758   -0.38233
0.27204   -0.36696
-0.34950   -0.94896
0.13041   -0.53841
0.19435   -0.58674
-0.13712   -0.39679
-0.14521   -0.89647
-0.02671   -0.56096
0.03584   -0.25759
0.07538   -0.59784
0.02925   -0.67518
-0.28025    0.13261
-0.37343    0.00393
-0.44130   -0.94017
-0.18810    0.51806
0.09503    0.32129
-0.07052    0.42927
0.02717    0.07272
0.08047    0.31632
-0.13666   -0.51656
0.49367   -0.06497
0.16637   -0.69195
0.08058   -0.49460
0.26441   -0.74848
0.39112   -0.61657
0.54697   -0.09804
0.15041   -0.01919
0.19238   -0.18822
0.49656    0.13053
-0.08844   -0.31181
0.11353   -0.46858
-0.01376    0.28198
0.06972   -0.15273
0.29979   -0.29805
-0.00451   -0.66154
-0.13619    0.22313
0.00358    0.88618
-0.19134   -0.60489
0.29123    0.11122
0.02532    0.61148
-0.09781   -0.23192
0.39193    0.17874
0.13215   -0.14752
0.21284   -0.29932
0.47795   -0.16625
-0.03029   -0.66628
0.00601   -0.05758
0.28649   -0.94676
0.15169   -0.23238
-0.11053   -0.87150
0.05781   -0.00185
0.38985    0.08706
0.03861   -0.56766
0.50211    0.06266
-0.02278   -0.47194
-0.26337   -0.86387
